left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
urp,0.4964205,0.59266645,0.57038593,0.65528244,0.5840189,0.7002611,0.5527826,0.44196296,0.64085346,0.70503,0.6263765,0.5877856,0.47070926,0.44381827,0.5896212,0.35385162,0.6381062,0.5810317,0.637801,0.35790032
usc,0.80902237,0.41782486,0.55780417,0.6778555,0.687453,0.67748934,0.6356126,0.4776093,0.6659829,0.42186067,0.42309472,0.48721066,0.68450916,0.3588304,0.35245553,0.6421802,0.6950545,0.6960161,0.3748526,0.52722305
usd,0.36606315,0.6187306,0.69776624,0.52679926,0.64334023,0.73446876,0.7772046,0.73926175,0.34266546,0.50518596,0.47360933,0.7496617,0.67931736,0.6159969,0.8178277,0.3632646,0.6262172,0.6861075,0.68244916,0.47045285
usp,0.5122492,0.6057807,0.48045197,0.6265495,0.41541213,0.4008829,0.48190865,0.5711049,0.5049346,0.5794998,0.5725527,0.29496634,0.6083252,0.4053704,0.58103013,0.29714704,0.3964955,0.46416694,0.6160383,0.31221837
utm,0.4161069,0.40703323,0.39304808,0.47828275,0.43250278,0.5055458,0.3857058,0.47500023,0.3868243,0.3921215,0.4415675,0.45150357,0.4326774,0.41047361,0.42308468,0.46051577,0.45978415,0.42428458,0.45669734,0.4678584
utn,0.46174857,0.5058826,0.5136023,0.3823637,0.5545814,0.49838778,0.5108543,0.55133927,0.49020442,0.44642836,0.5859074,0.5364665,0.5057118,0.5451822,0.46402127,0.49464068,0.53657204,0.49061084,0.48075482,0.5080567
utr,0.44478163,0.44265163,0.4950874,0.38660774,0.49308807,0.5148538,0.49192274,0.50385857,0.4589572,0.4887999,0.53195655,0.5144605,0.48216638,0.55603653,0.3903323,0.47841707,0.5153435,0.5255655,0.46694976,0.54034936
utz,0.42618054,0.38742557,0.38934702,0.44020277,0.34659433,0.42318693,0.3521492,0.54354256,0.4523293,0.45758235,0.4052901,0.3859972,0.3795338,0.46926844,0.3449983,0.4137466,0.37657076,0.33054948,0.42287716,0.4410337
uuc,0.4706299,0.35599852,0.39943984,0.5885123,0.6682665,0.41795927,0.4651539,0.4541245,0.57490015,0.39574167,0.45431542,0.3872925,0.3921639,0.7180337,0.6026902,0.4662676,0.61548316,0.68122786,0.64338446,0.35779712
uug,0.50205475,0.6932031,0.4509367,0.6839847,0.57882226,0.6531693,0.6283894,0.6926928,0.6157354,0.46454382,0.78787786,0.6158917,0.4979958,0.60299045,0.4483497,0.6794708,0.79936576,0.70478505,0.60382617,0.46946424
uuq,0.36510915,0.42783347,0.363467,0.33486012,0.3770362,0.4079489,0.46156245,0.372886,0.40708807,0.36127153,0.36448947,0.42767128,0.36883005,0.38978195,0.33721688,0.34768724,0.5033146,0.40430993,0.40008911,0.34056887
uvb,0.4349523,0.45050344,0.49515697,0.5241369,0.4780338,0.5045421,0.53674877,0.42137313,0.39128417,0.43198833,0.40607992,0.49742553,0.62310094,0.44242373,0.42317834,0.43614018,0.35538828,0.55125993,0.472535,0.46584
uvf,0.4886061,0.5323188,0.47236153,0.49421188,0.6028804,0.46062618,0.53243774,0.46033713,0.4683086,0.41314763,0.4675158,0.4234025,0.41710317,0.47096896,0.48042732,0.42961526,0.3775478,0.47266132,0.43192118,0.46486503
uvp,0.49688414,0.62353075,0.46355137,0.7679499,0.39015555,0.4977992,0.58905655,0.51545155,0.50815314,0.49288845,0.38722545,0.5727532,0.52517116,0.6010691,0.38871664,0.49419513,0.41833854,0.36720428,0.54676384,0.57480574
uvt,0.41434187,0.55771005,0.6577739,0.72947,0.47883496,0.39517537,0.5231885,0.5385512,0.707794,0.760219,0.45596063,0.47189146,0.45427456,0.802184,0.6503301,0.6600371,0.5528082,0.36348504,0.40688005,0.5151126
uxp,0.62427956,0.36047208,0.39837074,0.38294733,0.41842905,0.36328185,0.40672463,0.36752656,0.3695167,0.45746332,0.40659678,0.37265328,0.34492162,0.42772195,0.46264985,0.41134852,0.36704904,0.5344079,0.42139465,0.4385394
uxt,0.41847184,0.62751746,0.48435184,0.5233353,0.44676015,0.4107876,0.35781303,0.4636756,0.39637598,0.42484638,0.41537803,0.3404688,0.5142792,0.51202285,0.47339708,0.49057582,0.4874901,0.39635822,0.43854237,0.5123938
uyy,0.3876652,0.575428,0.5544604,0.61910105,0.5353588,0.42409045,0.5268714,0.4080797,0.47347176,0.6596821,0.6243074,0.44132355,0.7333716,0.4482495,0.62316316,0.48618358,0.49925455,0.59973395,0.5550458,0.6274646
uzc,0.39916977,0.5364849,0.5649953,0.42302948,0.5480973,0.5781961,0.2870918,0.72782046,0.4331735,0.57648003,0.43317825,0.5683991,0.64318025,0.7014978,0.42514288,0.47554478,0.4937219,0.56537247,0.36305946,0.43197724
vbp,0.54704946,0.4425933,0.5062592,0.46082562,0.48372173,0.5485497,0.47445032,0.53684676,0.44378158,0.53305274,0.50219774,0.44563258,0.53004396,0.5266119,0.5655112,0.45699802,0.53339714,0.48821932,0.43044788,0.54426754
vbt,0.45214143,0.47569656,0.46791685,0.5318666,0.492301,0.55515873,0.46531603,0.58273154,0.45250058,0.5124889,0.4536878,0.7625674,0.54943824,0.4556957,0.5445001,0.43915492,0.39396346,0.5261826,0.5349134,0.50853974
vbu,0.3222543,0.5911795,0.58418226,0.7554062,0.36372945,0.7880776,0.32746673,0.7108855,0.39186645,0.6139416,0.38567513,0.5598772,0.35401562,0.39871302,0.7035565,0.40430686,0.6317515,0.637145,0.58449465,0.3377024
vdc,0.6826726,0.61311686,0.49213827,0.7038636,0.6199826,0.48242715,0.44981006,0.730787,0.6238289,0.5119975,0.35742342,0.37882286,0.47112876,0.64808774,0.7128967,0.5455649,0.70845914,0.64744365,0.43420458,0.51169056
vdg,0.39990744,0.6197007,0.45519575,0.48277393,0.58275366,0.60632604,0.64803135,0.3637988,0.6390939,0.5889926,0.45531887,0.55298394,0.5781544,0.5073342,0.46817723,0.55321723,0.5527932,0.48746687,0.45065793,0.6255058
vdh,0.5686184,0.46885106,0.5407832,0.5532897,0.49816558,0.6266015,0.5690412,0.4901924,0.5535895,0.58035386,0.5397763,0.611373,0.60607123,0.34738976,0.4995785,0.5204766,0.5088663,0.5669267,0.43670905,0.52593726
vdm,0.604846,0.6378406,0.5688601,0.4777367,0.69325095,0.39982536,0.6932597,0.44459492,0.61748666,0.7334235,0.5595314,0.66378564,0.4985812,0.48795113,0.43473598,0.6537323,0.35723737,0.6113534,0.48901695,0.69649243
vdp,0.6655112,0.48308402,0.41777447,0.75220454,0.7053934,0.39432448,0.71468204,0.6428458,0.6184394,0.43765807,0.616099,0.70278794,0.45717004,0.47278264,0.71863574,0.5980049,0.5173608,0.6712787,0.7142236,0.7709189
vdu,0.3167112,0.37110326,0.3117896,0.28709665,0.3853743,0.41753352,0.4024612,0.38513452,0.35267642,0.47540092,0.39695263,0.27891883,0.25546274,0.3981877,0.37751678,0.3577753,0.34338966,0.32684916,0.37165087,0.39462417
vdv,0.42203742,0.37113538,0.4426109,0.50134426,0.54867274,0.65682614,0.47094223,0.48712686,0.3868332,0.50202376,0.44179896,0.49318856,0.4790414,0.4379646,0.49713987,0.48151878,0.5224984,0.42760405,0.47382,0.43309125
vdx,0.36438426,0.44963574,0.5850498,0.5787766,0.43675715,0.74268574,0.6544989,0.5813597,0.71958894,0.73808014,0.44029003,0.3882273,0.3568868,0.42432427,0.5565187,0.6491966,0.560559,0.3980093,0.53159183,0.53004014
vee,0.41612193,0.36350486,0.3893765,0.42860392,0.45126972,0.6017481,0.38365003,0.43007812,0.44595188,0.43973562,0.34762558,0.3891172,0.5362291,0.55698997,0.45962238,0.44014156,0.38897595,0.43889785,0.46601135,0.42870623
veh,0.47288105,0.41593608,0.46167418,0.48228326,0.39058897,0.5332725,0.39132777,0.46333465,0.5448266,0.39661527,0.4939633,0.30322358,0.52173173,0.4480189,0.5502295,0.46355224,0.48135352,0.51475513,0.5097798,0.4776921
vem,0.3194096,0.34894395,0.40802065,0.5983934,0.6126253,0.7075122,0.62684786,0.46442685,0.38945213,0.38977954,0.44915655,0.57399285,0.5129145,0.38847825,0.35488796,0.5923373,0.35664216,0.46463305,0.483133,0.69467473
ven,0.40201983,0.40819663,0.47111502,0.41433713,0.3669771,0.45567617,0.48078436,0.49471307,0.43428215,0.4762104,0.44444633,0.37216726,0.5161229,0.3882578,0.33509347,0.6057764,0.35391337,0.41487765,0.384691,0.4095104
ves,0.5923623,0.59911734,0.70566905,0.6623279,0.36987564,0.6234822,0.37777552,0.45150968,0.6374168,0.49358216,0.5970631,0.39551753,0.5516127,0.3574018,0.6692155,0.33827236,0.54869276,0.5421238,0.41635796,0.71240884
vex,0.48693436,0.52935386,0.54282606,0.695018,0.45472768,0.45227623,0.46729377,0.5593661,0.56919014,0.55451566,0.41794896,0.5975526,0.3955045,0.5859901,0.43600804,0.4646254,0.4243695,0.38662994,0.6171896,0.5347822
vez,0.48305798,0.4811021,0.54622465,0.57391113,0.44009343,0.4022586,0.48141116,0.4913541,0.42333847,0.4590453,0.4662236,0.48558885,0.43806517,0.39880538,0.52770257,0.5396714,0.4705618,0.41513127,0.4353671,0.51882285
vfd,0.45641494,0.59084547,0.5476472,0.56596404,0.4302059,0.62936056,0.542821,0.52485675,0.5681808,0.5277283,0.58202577,0.45095062,0.40764058,0.5289632,0.4410513,0.65414596,0.45999715,0.42536658,0.6167683,0.57414776
vfg,0.64971626,0.4772686,0.45161822,0.53968674,0.5153541,0.54716736,0.51059777,0.49009547,0.3006351,0.6057218,0.45410156,0.3676725,0.52345556,0.45422715,0.47044906,0.53956884,0.52477354,0.5012332,0.4287757,0.31302196
vfo,0.5464958,0.43102518,0.47547516,0.4273733,0.3535062,0.39584252,0.38943687,0.45351034,0.38705164,0.40582457,0.3778812,0.4110437,0.3210409,0.30586115,0.3496984,0.43309876,0.39612103,0.36193582,0.45395732,0.3585677
vfx,0.44407445,0.56188333,0.6165242,0.53463537,0.38111055,0.3595876,0.5657567,0.5332936,0.56484336,0.3989488,0.5313684,0.5564056,0.5300585,0.47857624,0.6172365,0.5483189,0.54119617,0.54797876,0.50592905,0.4411843
vga,0.6222392,0.61049396,0.45822158,0.49917102,0.39428157,0.6367295,0.59746796,0.5813564,0.3666189,0.5319344,0.38124385,0.51939166,0.60154533,0.35929137,0.5809056,0.4508902,0.51595193,0.3086877,0.65793,0.59818137
vge,0.4206153,0.5706136,0.4488266,0.71810746,0.34778914,0.5324202,0.42384252,0.42144775,0.6895319,0.6584516,0.5427039,0.34294853,0.6639728,0.59984004,0.44468436,0.6358332,0.5705325,0.6572128,0.6518057,0.32604176
vgl,0.5110957,0.6006197,0.4527345,0.40564916,0.634318,0.6246062,0.54043204,0.51619273,0.44591427,0.61654997,0.45831087,0.49164888,0.36048618,0.57810014,0.66049874,0.6331837,0.50331265,0.45155296,0.6036115,0.6574718
vgp,0.48970973,0.45919272,0.58055735,0.42383763,0.36161107,0.47186422,0.47352645,0.4364433,0.4720108,0.49712113,0.3781745,0.4231647,0.40892547,0.432715,0.50836796,0.49583104,0.4472066,0.50043064,0.42805788,0.4921535
vgu,0.27527246,0.3734012,0.4197584,0.30430672,0.2851545,0.40264496,0.28402528,0.26724568,0.27705985,0.2669089,0.37000236,0.2903397,0.24859221,0.24084605,0.24061635,0.22641955,0.2952482,0.46645617,0.37738746,0.26478487
vgv,0.679778,0.56202245,0.5933733,0.4561971,0.42727813,0.6046093,0.7002116,0.5488405,0.5882257,0.58345395,0.6410708,0.41358212,0.4891009,0.6426114,0.37048426,0.5851395,0.6113079,0.4353222,0.62079257,0.48895085
vha,0.38356826,0.708662,0.5033299,0.32794592,0.44091856,0.44603705,0.45468038,0.37999874,0.3835244,0.34378356,0.5619502,0.35974634,0.5666303,0.38577986,0.421042,0.43916753,0.4564193,0.38867685,0.40278253,0.43700147
vhs,0.42534372,0.5541453,0.66128147,0.31323946,0.6107284,0.6240529,0.35668847,0.5111573,0.65235716,0.63484097,0.67219776,0.44304478,0.37752873,0.62809414,0.40598497,0.41604435,0.6356299,0.7571573,0.62558824,0.3687836
via,0.54634356,0.3256188,0.491739,0.5507876,0.5811888,0.58932066,0.54205906,0.43035045,0.48953184,0.56657636,0.54444325,0.48392516,0.5431242,0.5249778,0.552125,0.49895275,0.53253263,0.41219267,0.47528556,0.46960285
vid,0.5442548,0.53505945,0.590057,0.40996337,0.43128636,0.54926103,0.44657496,0.42132312,0.5058788,0.4609336,0.45554546,0.38727823,0.49495468,0.49575275,0.47404593,0.45303118,0.5070137,0.49317503,0.50491863,0.38453144
viu,0.42797366,0.30184424,0.45986032,0.40354168,0.36542144,0.46928716,0.4520305,0.33969292,0.3639665,0.5110253,0.40846255,0.40101683,0.4022812,0.41178975,0.36783957,0.3720829,0.4301874,0.35660115,0.40471998,0.40728936
vix,0.5537161,0.5116742,0.5591364,0.5830314,0.47851077,0.5131723,0.45659575,0.54644924,0.5652906,0.56571627,0.528036,0.55972373,0.52738124,0.54142386,0.56982696,0.49383613,0.52305865,0.50885665,0.48738882,0.5293083
vjh,0.31364733,0.48990008,0.37925774,0.6330173,0.3036647,0.51401603,0.40614843,0.55807585,0.3721488,0.3601216,0.3497711,0.61021554,0.40086362,0.6092124,0.5987752,0.3956021,0.5965967,0.33837163,0.5040732,0.6079396
vji,0.50243104,0.60085917,0.56922585,0.5350881,0.5223229,0.622681,0.59972036,0.5122455,0.60146326,0.5024537,0.5684617,0.5896701,0.40579242,0.5716208,0.49805555,0.5948423,0.587289,0.4516061,0.49392706,0.48117054
vjp,0.54481095,0.6275829,0.5663437,0.6070039,0.49311128,0.4860643,0.38486415,0.406447,0.6360061,0.5763418,0.46484748,0.74963886,0.6310378,0.54772455,0.49200612,0.5165821,0.668863,0.42389265,0.4321992,0.4246319
vjw,0.5302495,0.5191308,0.52781916,0.4344369,0.5013374,0.47652775,0.527105,0.49566686,0.61931324,0.6147762,0.5286628,0.47837818,0.5102838,0.54174876,0.41464624,0.5746401,0.5040266,0.5061448,0.40476826,0.6151315
vki,0.32709387,0.37217027,0.38892686,0.41453138,0.378956,0.3377081,0.39450744,0.51299876,0.33100137,0.36581686,0.42909753,0.35428083,0.42179185,0.30929467,0.3279405,0.36459884,0.4445455,0.42302933,0.48741212,0.36175436
vkj,0.37507647,0.4893414,0.52105206,0.37718147,0.4115614,0.41276026,0.4969924,0.56794906,0.5709593,0.43158415,0.5605896,0.3497799,0.4454665,0.7566944,0.5955434,0.7732374,0.60024095,0.6528276,0.57803464,0.43964872
vld,0.50951606,0.48542583,0.44239277,0.4518955,0.42807972,0.4010317,0.417162,0.4851344,0.41049933,0.42160136,0.46021104,0.42705086,0.46459654,0.42442483,0.39669618,0.5233529,0.44347352,0.52368486,0.52782655,0.5245295
vlh,0.6876646,0.5168084,0.4499077,0.4280288,0.5234866,0.72832704,0.4238108,0.663693,0.47735748,0.5992329,0.48409897,0.6007454,0.51886076,0.43338892,0.7930647,0.5130094,0.6043308,0.69688475,0.38945246,0.39522618
vlj,0.48469383,0.4539092,0.37932068,0.47523975,0.4510388,0.28885713,0.4418856,0.54186696,0.5250464,0.43619457,0.4512922,0.5450446,0.49357906,0.5475715,0.5183775,0.46016175,0.44002086,0.36098638,0.55031055,0.43354833
vlo,0.4255134,0.6030139,0.6855002,0.41739976,0.537331,0.6305829,0.64984816,0.71300364,0.63421357,0.46459314,0.45287555,0.59725904,0.45691025,0.6038065,0.57458496,0.4665346,0.45669958,0.6431373,0.45624053,0.617627
vls,0.6962983,0.70189244,0.4648781,0.5977368,0.6200343,0.5416783,0.35516152,0.49132794,0.60679716,0.5047715,0.5563314,0.6240478,0.5339997,0.40432125,0.40656266,0.4566533,0.51722646,0.40425742,0.40126497,0.5063911
vlu,0.65480506,0.5416676,0.6333104,0.65533817,0.55140465,0.5993156,0.78528696,0.6303997,0.45804694,0.47212353,0.52294517,0.46328422,0.67608225,0.44437638,0.6078547,0.62421924,0.7471748,0.7297159,0.7403119,0.33458984
vmj,0.4252666,0.69444984,0.44327652,0.36103195,0.46978363,0.7441584,0.49320138,0.3822982,0.39848563,0.5391016,0.6276983,0.56266373,0.50990605,0.46904793,0.61041605,0.49913853,0.46405837,0.4209843,0.45524362,0.41656768
vmn,0.5984725,0.5580706,0.51688635,0.4223594,0.49011016,0.5912685,0.51436013,0.67397386,0.5225074,0.34652987,0.420003,0.3252398,0.6008738,0.72910255,0.34051687,0.6091187,0.7041633,0.6351622,0.6805148,0.52313083
vmo,0.6950378,0.6544761,0.5694495,0.62299556,0.49418744,0.4550082,0.59233016,0.6380124,0.6929184,0.60906816,0.55373406,0.45879608,0.4860631,0.41507295,0.46098664,0.43040663,0.51233166,0.51641643,0.58970845,0.60877484
vmr,0.54606193,0.45275733,0.3558499,0.48230997,0.51974636,0.45096934,0.5508845,0.48858327,0.54380107,0.4460546,0.46095106,0.49286664,0.47559288,0.46864578,0.53510064,0.4180746,0.37250087,0.40623957,0.4165463,0.44532782
vmu,0.5214537,0.46752828,0.4183633,0.44347474,0.4200907,0.41156068,0.30849713,0.5287839,0.5262715,0.5544001,0.45680857,0.5126654,0.50535256,0.49904782,0.57736045,0.47757125,0.49963033,0.49782673,0.4429263,0.41443098
vna,0.5057935,0.46352497,0.44536364,0.3930878,0.5058617,0.5044499,0.6201498,0.46716163,0.40803283,0.46623328,0.44754174,0.43335658,0.40520725,0.5556463,0.46494704,0.40060422,0.47072053,0.5402306,0.48713553,0.43536413
vnf,0.4521153,0.43166077,0.74053264,0.5203085,0.46131507,0.69474554,0.475421,0.65525544,0.7074969,0.76353025,0.5449911,0.5819263,0.38281164,0.63202506,0.6714411,0.49201867,0.5578601,0.56342846,0.4023647,0.69225276
vnh,0.70381427,0.43047863,0.36663306,0.6502764,0.5790262,0.6937236,0.42154172,0.5286297,0.72197235,0.6564412,0.3523597,0.6505337,0.60918194,0.5661419,0.7057267,0.68844825,0.7381307,0.63686717,0.5612143,0.7176436
voc,0.659353,0.43008846,0.40400925,0.31762576,0.55703133,0.54238343,0.6142434,0.36201027,0.3929421,0.5535603,0.29139212,0.45686817,0.37700972,0.78930706,0.56779647,0.41309407,0.72143537,0.34669098,0.6474361,0.5117608
vop,0.6305598,0.41199562,0.6907125,0.4607787,0.7491001,0.61557454,0.5160889,0.62921983,0.6389652,0.6426321,0.46898437,0.6823267,0.6528409,0.4580737,0.58408874,0.4858723,0.6700621,0.6249971,0.5484533,0.49629533
voz,0.3916275,0.4358513,0.5211846,0.42350444,0.37707934,0.48821467,0.5312224,0.49345297,0.5549945,0.57373345,0.47903627,0.7067008,0.34992012,0.3590573,0.541785,0.51952136,0.47847438,0.3137944,0.506375,0.52050334
vqe,0.5915487,0.86345303,0.6121938,0.7054299,0.6969269,0.4405761,0.50472397,0.42105788,0.74567336,0.60317546,0.71907425,0.36905387,0.63666695,0.5562884,0.45720646,0.70402294,0.71390903,0.6414961,0.70334035,0.48570868
vqn,0.36960986,0.40678787,0.63646835,0.3478284,0.4346118,0.40718526,0.4964488,0.4488333,0.44471094,0.4135813,0.48197377,0.38602814,0.37271842,0.6248749,0.41340947,0.3839729,0.49077672,0.43985546,0.40377116,0.5525951
vqp,0.42636737,0.48324215,0.4669929,0.4821946,0.42963153,0.6058682,0.46302778,0.50909513,0.39685184,0.51493263,0.49181384,0.4964205,0.47897664,0.4505896,0.5651987,0.5275859,0.4748222,0.41241342,0.50685227,0.47351393
vqs,0.4734843,0.3339078,0.38283947,0.4333413,0.4628762,0.3309608,0.42798272,0.3580175,0.34342113,0.46002954,0.33390614,0.38953695,0.3711691,0.38404852,0.34346387,0.38472506,0.4594173,0.38987404,0.37650475,0.30640787
vrc,0.45269316,0.3291835,0.35051355,0.49731186,0.3495306,0.38922244,0.3295477,0.43566087,0.43407607,0.38727245,0.48074844,0.34903157,0.45926806,0.40443262,0.50411206,0.46060312,0.48440176,0.3362147,0.32988852,0.3608855
vrn,0.7534761,0.62426186,0.54072076,0.5184136,0.43074295,0.50886196,0.43001416,0.44677103,0.37960106,0.43520015,0.6463555,0.48626637,0.34650174,0.41888902,0.40682256,0.57496536,0.5449188,0.72759783,0.44771525,0.48649484
vro,0.7114326,0.32508639,0.692888,0.5953829,0.6670676,0.5673051,0.53134376,0.65410954,0.44527334,0.6109257,0.50325066,0.69573134,0.62944365,0.48234344,0.5044217,0.5186759,0.4171684,0.46578148,0.5758069,0.67973703
vrq,0.32373476,0.4070006,0.41866812,0.48404947,0.32371852,0.6551038,0.45330524,0.3975977,0.38331476,0.40291968,0.3806248,0.4061112,0.42014834,0.45808157,0.42314988,0.37740105,0.36913896,0.4012938,0.48814783,0.41880327
vrt,0.5214205,0.5152053,0.47852442,0.52511823,0.44058204,0.46273056,0.56081206,0.5945635,0.33014935,0.43631065,0.5343788,0.54989225,0.5047767,0.4675617,0.38652393,0.40826592,0.5033611,0.46657026,0.5608447,0.41057914
vrv,0.5221921,0.4142922,0.50119144,0.46611422,0.5666868,0.38246617,0.4364706,0.4334276,0.5025826,0.65237415,0.44918218,0.5088014,0.5005739,0.40320036,0.48639145,0.48088542,0.50195587,0.4676037,0.56769174,0.5303663
vsa,0.45121658,0.44613487,0.45643094,0.42567927,0.3925777,0.32247588,0.3562193,0.41662028,0.464915,0.37260923,0.42397,0.4355311,0.397505,0.5280227,0.36828455,0.44320765,0.48624635,0.4207374,0.36367875,0.3760744
vtc,0.3757005,0.4486102,0.34557316,0.51409626,0.40451872,0.5382856,0.4250243,0.5440034,0.5973118,0.4216178,0.7751745,0.62295127,0.78194255,0.59990054,0.41943395,0.49225128,0.39629218,0.3586993,0.7359059,0.46028563
vtd,0.27225354,0.59541905,0.78393644,0.63949114,0.44278383,0.49393415,0.67317206,0.42196208,0.55914855,0.72308946,0.3800527,0.33868098,0.47994757,0.4340136,0.5668307,0.51447666,0.51940554,0.4120246,0.6823402,0.41149837
vtf,0.5912875,0.65326166,0.6969911,0.48234177,0.61834496,0.46271172,0.68783134,0.6668802,0.6195083,0.42432907,0.5642816,0.5738424,0.52814275,0.74842894,0.67748827,0.63006324,0.56256264,0.6751734,0.34413502,0.636147
vti,0.34587395,0.5525135,0.4549035,0.4910485,0.5337187,0.6172578,0.5025058,0.43664184,0.3923324,0.38075268,0.5217072,0.45492858,0.38170764,0.4828752,0.45970905,0.34059256,0.41249675,0.41191703,0.4307634,0.6361417
vtr,0.362585,0.4466751,0.35956818,0.4190706,0.43776223,0.4901591,0.42532304,0.3861979,0.4370208,0.48521537,0.4385577,0.42424414,0.37310058,0.5152622,0.5449943,0.4762265,0.52791715,0.47139633,0.4613136,0.4560766
vtz,0.45173648,0.3903537,0.5591174,0.6236104,0.68240654,0.6183574,0.6812806,0.53869855,0.55696887,0.36606583,0.6429794,0.5432231,0.65115875,0.474945,0.52673596,0.59548587,0.68324023,0.61546254,0.4222457,0.5032966
vuh,0.4389891,0.4390974,0.3908337,0.50800204,0.54358083,0.47714266,0.47344774,0.39900896,0.5306058,0.419421,0.4117144,0.4526454,0.47570434,0.48663676,0.47691178,0.370755,0.5677619,0.5823907,0.58669275,0.51923054
vuj,0.52420324,0.43178546,0.442031,0.6654034,0.3912349,0.36504126,0.43046525,0.36922497,0.40169927,0.37089825,0.4674658,0.28487656,0.37401968,0.41785106,0.40543342,0.43914264,0.41585857,0.38004902,0.42491713,0.35915428
vus,0.474053,0.56354016,0.5408497,0.39418253,0.39514536,0.4641271,0.75078326,0.49516186,0.44196206,0.40499598,0.4734941,0.6232242,0.6009316,0.50777984,0.5365693,0.5424816,0.37604913,0.77933997,0.753802,0.7401813
vut,0.47621349,0.4868218,0.52994466,0.64287585,0.382492,0.64987236,0.4110117,0.6569229,0.6865715,0.7057689,0.33699596,0.61925364,0.49123064,0.49600372,0.6028687,0.6444647,0.34633404,0.6082137,0.48127294,0.48297605
